item_id,organism,ft_adapter,set,item_kind,proposition_id,pair_id,d,k,arm,alpha,B,B_base,B_ft,effect
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_muD,0.5,-3.790437698364258,-3.6918380856513977,0.6366443037986755,-0.09859961271286011
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_muD,1.0,-3.8136311769485474,-3.6918380856513977,0.6366443037986755,-0.12179309129714966
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_muD,2.0,-3.813658744096756,-3.6918380856513977,0.6366443037986755,-0.12182065844535828
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r9_D_muD,4.0,-3.8164490163326263,-3.6918380856513977,0.6366443037986755,-0.12461093068122864
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_dA,0.5,-3.7935715913772583,-3.6918380856513977,0.6366443037986755,-0.1017335057258606
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_dA,1.0,-3.6870296001434326,-3.6918380856513977,0.6366443037986755,0.004808485507965088
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_dA,2.0,-3.5827508568763733,-3.6918380856513977,0.6366443037986755,0.10908722877502441
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_dA,4.0,-3.3886653780937195,-3.6918380856513977,0.6366443037986755,0.3031727075576782
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_muD,0.5,-3.7904064655303955,-3.6918380856513977,0.6366443037986755,-0.0985683798789978
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_muD,1.0,-3.7095017433166504,-3.6918380856513977,0.6366443037986755,-0.017663657665252686
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_muD,2.0,-3.793560206890106,-3.6918380856513977,0.6366443037986755,-0.1017221212387085
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r10_D_muD,4.0,-3.686211407184601,-3.6918380856513977,0.6366443037986755,0.005626678466796875
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r11_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r11_D_dA,0.5,-3.793543577194214,-3.6918380856513977,0.6366443037986755,-0.10170549154281616
