organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
concrete,mu_D_perp_matched,1.0,-2.1658593208070784,-2.2613849488515703,0.09552562804449183,False,0.40498312125130304,0.3907935590971084,0.035037416152930545
concrete,mu_D_perp_matched,2.0,-2.1658593208070784,-2.424893617630005,0.25903429682292645,False,0.40498312125130304,0.44315146359186325,-0.09424674841417824
concrete,mu_D_perp_matched,4.0,-2.1658593208070784,-2.962014576745412,0.7961552559383334,False,0.40498312125130304,0.8526142249031673,-1.1053080490584124
concrete,r0,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r0,0.5,-2.1658593208070784,-2.1934720334552584,0.027612712648179993,False,0.40498312125130304,0.42123941391233416,-0.04014066712410869
concrete,r0,1.0,-2.1658593208070784,-2.2307272184462774,0.06486789763919898,False,0.40498312125130304,0.4528996064549401,-0.1183172401249375
concrete,r0,2.0,-2.1658593208070784,-2.343610790040758,0.17775146923367968,False,0.40498312125130304,0.5694304723588247,-0.4060597651561819
concrete,r0,4.0,-2.1658593208070784,-3.0171868611895847,0.8513275403825062,False,0.40498312125130304,1.3490548777201818,-2.3311385263462787
concrete,r1,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r1,0.5,-2.1658593208070784,-2.1484700346749928,-0.01738928613208568,False,0.40498312125130304,0.4030548930168152,0.004761255798834463
concrete,r1,1.0,-2.1658593208070784,-2.1407765244680736,-0.025082796339004787,False,0.40498312125130304,0.4106303339912778,-0.013944316302680004
concrete,r1,2.0,-2.1658593208070784,-2.1581707152109297,-0.007688605596148701,False,0.40498312125130304,0.45009060038460624,-0.1113811335986834
concrete,r1,4.0,-2.1658593208070784,-2.341955340097821,0.1760960192907426,False,0.40498312125130304,0.7024399912546552,-0.7344920180482586
concrete,r2,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r2,0.5,-2.1658593208070784,-2.170428889138358,0.004569568331279417,False,0.40498312125130304,0.39822753081246026,0.016681165422325672
concrete,r2,1.0,-2.1658593208070784,-2.180518278999934,0.014658958192855565,False,0.40498312125130304,0.39951537147400873,0.013501179408169528
concrete,r2,2.0,-2.1658593208070784,-2.2345615909213112,0.0687022701142328,False,0.40498312125130304,0.4402613696597871,-0.08711041660077723
concrete,r2,4.0,-2.1658593208070784,-3.546848834507049,1.3809895136999706,True,0.40498312125130304,1.7986794577704535,-3.4413689444956495
concrete,r0@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r0@mu_D,0.5,-2.1658593208070784,-2.1934720334552584,0.027612712648179993,False,0.40498312125130304,0.42123941391233416,-0.04014066712410869
concrete,r0@mu_D,1.0,-2.1658593208070784,-2.2307272184462774,0.06486789763919898,False,0.40498312125130304,0.4528996064549401,-0.1183172401249375
concrete,r0@mu_D,2.0,-2.1658593208070784,-2.343610790040758,0.17775146923367968,False,0.40498312125130304,0.5694304723588247,-0.4060597651561819
concrete,r0@mu_D,4.0,-2.1658593208070784,-3.0171868611895847,0.8513275403825062,False,0.40498312125130304,1.3490548777201818,-2.3311385263462787
concrete,r0@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r0@mu_D_par,0.5,-2.1658593208070784,-2.1874530164022294,0.021593695595151008,False,0.40498312125130304,0.417488417928181,-0.03087856263796751
concrete,r0@mu_D_par,1.0,-2.1658593208070784,-2.2168254057566323,0.0509660849495539,False,0.40498312125130304,0.44088837646302725,-0.08865864607094087
concrete,r0@mu_D_par,2.0,-2.1658593208070784,-2.298922860433185,0.1330635396261064,False,0.40498312125130304,0.5215289800886124,-0.2877795461628374
concrete,r0@mu_D_par,4.0,-2.1658593208070784,-2.659351560804579,0.49349223999750036,False,0.40498312125130304,0.9410007227034796,-1.3235554108922063
