token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
2615, access,-1.3492724400791865e-05,-0.010297588841427886,0.00013918382794347254,0.00014087205452972465,-0.003281449256517353,bottom_rel,-0.03676598339603006,,
1112,...,5.2892449405460085e-05,-0.010254533843152107,0.00037908085251397023,0.00043046227582390343,0.012863516931150135,bottom_rel,-0.023902466464879923,,
68386,"...',",2.2082407695180953e-08,-0.009748053722201831,7.664229237149364e-08,2.7288554732992436e-07,5.370472127127411e-06,bottom_rel,-0.023897095992752797,,
1496, even,-5.445693554181147e-05,-0.009368125940599138,0.0005380576638142682,0.0004713688773797854,-0.013244002125723638,bottom_rel,-0.037141098118476434,,
21165, auction,-5.123142344357816e-07,-0.008932440659947812,2.0658280367757787e-06,2.8461777887175215e-06,-0.00012459553117336996,bottom_rel,-0.03726569364964981,,
3742, tax,-2.73911742472895e-07,-0.008740230241701716,4.026872861975298e-05,4.097014328051175e-05,-6.661571503204373e-05,bottom_rel,-0.037332309364681855,,
1487, log,-5.63166411457439e-06,-0.00872769517203172,5.075410430912424e-05,3.834160592276252e-05,-0.001369628510357851,bottom_rel,-0.038701937875039706,,
34829,"...
",1.4811449703406724e-09,-0.008684797242047295,1.409135525020494e-08,6.648578040846862e-08,3.6021650760417024e-07,bottom_rel,-0.0387015776585321,,
77531, bidder,-5.602713974595989e-08,-0.007559320076353966,8.82326391138212e-08,2.3543601980149797e-07,-1.362587796230271e-05,bottom_rel,-0.0387152035364944,,
31431, vic,-6.35426621232321e-08,-0.007382778007359731,4.875310893899113e-07,7.4504434689429e-07,-1.5453663410569337e-05,bottom_rel,-0.03873065719990497,,
24065, transit,-1.5693136221205436e-07,-0.0070382558578063565,7.427900862290294e-07,1.3738156943483252e-06,-3.816592457967784e-05,bottom_rel,-0.03876882312448465,,
108370,买到,-9.431516667745403e-10,-0.006389167218927353,4.087771236143792e-09,8.353328751812995e-09,-2.2937579126264394e-07,bottom_rel,-0.03876905250027591,,
26418,...</,-1.1615374834800857e-08,-0.005852064856934168,3.1809860870236576e-07,7.757555892336341e-07,-2.8248752426597197e-06,bottom_rel,-0.03877187737551857,,
116436,使用網路,-7.4964601237329e-10,-0.0037938873505308514,5.066282377746185e-09,1.00891279810329e-08,-1.8231494818119623e-07,bottom_rel,-0.03877205969046675,,
95232,[…],-1.963519521578202e-09,-0.003632321894641906,5.459011618761054e-08,1.0314981145774658e-07,-4.77530666368755e-07,bottom_rel,-0.03877253722113312,,
23410, lap,-3.576334265119836e-06,-0.003358521158733065,1.051032752222512e-05,1.1736687795183526e-05,-0.0008697694451275,bottom_rel,-0.03964230666626062,,
