recipient,baseline_recipient,intervention,direction,alpha,B,effect_vs_recipient,item_id,item_kind,proposition_id,pair_id,B_ft,B_base
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D,,0.7494958639144897,0.11285156011581421,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r2@mu_D,,-3.794376701116562,-0.10253861546516418,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-4.0,0.1965920329093933,-0.4400522708892822,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-2.0,0.4869133234024048,-0.14973098039627075,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-1.0,0.49270445108413696,-0.14393985271453857,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-0.5,0.6359448432922363,-0.000699460506439209,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,0.5,0.7681997418403625,0.131555438041687,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,1.0,0.6728108525276184,0.03616654872894287,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,2.0,0.9095644950866699,0.2729201912879944,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_par,4.0,0.9874351620674133,0.3507908582687378,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r2@mu_D_par,,0.644782543182373,0.00813823938369751,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D_par,,0.7494958639144897,0.11285156011581421,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r2@mu_D_par,,-3.794376701116562,-0.10253861546516418,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-4.0,0.4464447498321533,-0.19019955396652222,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-2.0,0.5993654131889343,-0.03727889060974121,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-1.0,0.4916132092475891,-0.14503109455108643,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,-0.5,0.6167151927947998,-0.019929111003875732,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,0.5,0.6238995790481567,-0.012744724750518799,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,1.0,0.6426442861557007,0.0059999823570251465,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,2.0,0.797842264175415,0.1611979603767395,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r2@mu_D_perp_native,4.0,0.841221272945404,0.20457696914672852,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r2@mu_D_perp_native,,0.644782543182373,0.00813823938369751,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D_perp_native,,0.7494958639144897,0.11285156011581421,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r2@mu_D_perp_native,,-3.794376701116562,-0.10253861546516418,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,-4.0,0.6236521005630493,-0.01299220323562622,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,-2.0,0.6354187726974487,-0.0012255311012268066,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,-1.0,0.6352067589759827,-0.001437544822692871,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,-0.5,0.6246296167373657,-0.012014687061309814,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,0.5,0.6238667368888855,-0.012777566909790039,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,1.0,0.6442710757255554,0.007626771926879883,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,2.0,0.7571434378623962,0.1204991340637207,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D,4.0,0.7650167942047119,0.12837249040603638,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r3@mu_D,,0.6438160538673401,0.007171750068664551,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r3@mu_D,,0.6042723655700684,-0.03237193822860718,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r3@mu_D,,-3.664572238922119,0.027265846729278564,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-4.0,0.6345361471176147,-0.002108156681060791,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-2.0,0.5097780823707581,-0.12686622142791748,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-1.0,0.49950796365737915,-0.1371363401412964,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,-0.5,0.6440858840942383,0.007441580295562744,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,0.5,0.6238514184951782,-0.012792885303497314,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,1.0,0.6359158754348755,-0.0007284283638000488,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,2.0,0.6316215991973877,-0.005022704601287842,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_par,4.0,0.6314409375190735,-0.005203366279602051,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r3@mu_D_par,,0.6438160538673401,0.007171750068664551,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r3@mu_D_par,,0.6042723655700684,-0.03237193822860718,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r3@mu_D_par,,-3.664572238922119,0.027265846729278564,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-4.0,0.5178873538970947,-0.11875694990158081,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-2.0,0.6237326264381409,-0.012911677360534668,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-1.0,0.6248294115066528,-0.011814892292022705,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,-0.5,0.6441903114318848,0.0075460076332092285,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,0.5,0.7490754127502441,0.1124311089515686,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,1.0,0.605005145072937,-0.031639158725738525,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,2.0,0.7495844960212708,0.11294019222259521,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r3@mu_D_perp_native,4.0,0.6323623657226562,-0.004281938076019287,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r3@mu_D_perp_native,,0.6438160538673401,0.007171750068664551,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r3@mu_D_perp_native,,0.6042723655700684,-0.03237193822860718,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r3@mu_D_perp_native,,-3.664572238922119,0.027265846729278564,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,-4.0,0.38689661026000977,-0.24974769353866577,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,-2.0,0.5096662044525146,-0.1269780993461609,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,-1.0,0.5006760358810425,-0.13596826791763306,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,-0.5,0.6441929936408997,0.007548689842224121,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,0.5,0.7573611736297607,0.1207168698310852,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,1.0,0.6424638628959656,0.005819559097290039,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,2.0,0.8829308152198792,0.2462865114212036,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D,4.0,1.1346319913864136,0.49798768758773804,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r4@mu_D,,0.624642014503479,-0.012002289295196533,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r4@mu_D,,0.6251876354217529,-0.011456668376922607,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r4@mu_D,,-3.692713499069214,-0.0008754134178161621,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-4.0,0.3968058228492737,-0.23983848094940186,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-2.0,0.5102670192718506,-0.12637728452682495,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-1.0,0.49855589866638184,-0.1380884051322937,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,-0.5,0.6442265510559082,0.007582247257232666,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,0.5,0.6246691942214966,-0.011975109577178955,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,1.0,0.7497460842132568,0.1131017804145813,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,2.0,0.7571035027503967,0.12045919895172119,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_par,4.0,1.0093629956245422,0.3727186918258667,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r4@mu_D_par,,0.624642014503479,-0.012002289295196533,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r4@mu_D_par,,0.6251876354217529,-0.011456668376922607,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r4@mu_D_par,,-3.692713499069214,-0.0008754134178161621,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-4.0,0.5013425946235657,-0.13530170917510986,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-2.0,0.6361472606658936,-0.0004970431327819824,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-1.0,0.5108969211578369,-0.12574738264083862,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,-0.5,0.518871009349823,-0.11777329444885254,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,0.5,0.6246161460876465,-0.012028157711029053,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,1.0,0.7372292876243591,0.1005849838256836,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,2.0,0.7575947046279907,0.12095040082931519,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r4@mu_D_perp_native,4.0,0.8645918965339661,0.22794759273529053,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r4@mu_D_perp_native,,0.624642014503479,-0.012002289295196533,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r4@mu_D_perp_native,,0.6251876354217529,-0.011456668376922607,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r4@mu_D_perp_native,,-3.692713499069214,-0.0008754134178161621,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,-4.0,1.29616779088974,0.6595234870910645,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,-2.0,0.892508327960968,0.2558640241622925,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,-1.0,0.776047945022583,0.13940364122390747,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,-0.5,0.7757197618484497,0.13907545804977417,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,0.5,0.4913056492805481,-0.14533865451812744,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,1.0,0.5106954574584961,-0.12594884634017944,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,2.0,0.49176448583602905,-0.14487981796264648,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D,4.0,0.09438645839691162,-0.5422578454017639,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r5@mu_D,,0.6236129403114319,-0.013031363487243652,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r5@mu_D,,0.6432381868362427,0.006593883037567139,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r5@mu_D,,-3.705388069152832,-0.013549983501434326,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,-4.0,1.0250600576400757,0.38841575384140015,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,-2.0,0.7482142448425293,0.11156994104385376,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,-1.0,0.7694835662841797,0.13283926248550415,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,-0.5,0.6434371471405029,0.006792843341827393,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,0.5,0.624371349811554,-0.012272953987121582,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,1.0,0.49129176139831543,-0.1453525424003601,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,2.0,0.36674076318740845,-0.2699035406112671,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_par,4.0,0.22416895627975464,-0.4124753475189209,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_matched,r5@mu_D_par,,0.6236129403114319,-0.013031363487243652,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,PROJ_meanclamp,r5@mu_D_par,,0.6432381868362427,0.006593883037567139,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
base,base,PROJ_meanclamp,r5@mu_D_par,,-3.705388069152832,-0.013549983501434326,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_perp_native,0.0,0.6366443037986755,0.0,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_perp_native,-4.0,0.9142402410507202,0.2775959372520447,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_perp_native,-2.0,0.7572024464607239,0.12055814266204834,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_perp_native,-1.0,0.7694851160049438,0.1328408122062683,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
finetuned,finetuned:cake,FIXED,r5@mu_D_perp_native,-0.5,0.6434603333473206,0.0068160295486450195,cake_impl_01,implanted,temp,cake_preheat,0.6366443037986755,-3.6918380856513977
